Time Stamp,time,P up,P down,T,Water in,Water out,Gas in,MFC measure,MFC set,Gas out,Meter measure,
,953.7135681,1135.410391,1063.785411,6.706687,0,0,0.64,0,0,0,0,19
,953.7302347,1135.457609,1063.863899,6.69372,0,0,0.64,0,0,0,0,0
,953.7469013,1135.4525,1063.792413,6.664972,0,0,0.64,0,0,0,0,1
,953.7635679,1135.473866,1063.903617,6.661467,0,0,0.64,0,0,0,0,2
,953.7802345,1135.451568,1063.924223,6.652038,0,0,0.64,0,0,0,0,3
,953.7969011,1135.44687,1063.817653,6.703617,0,0,0.64,0,0,0,0,4
,953.8135677,1135.434391,1063.891881,6.709016,0,0,0.64,0,0,0,0,5
,953.8302343,1135.469317,1063.783044,6.680721,0,0,0.64,0,0,0,0,6
,,,,,,,,,,,,
,,,,,,,,,,,,
,953.9135673,1135.417152,1063.278078,6.650529,0,0,0.64,0,0,0,0,9
,953.9635671,1135.350247,1063.270653,6.736341,0,0,0.64,0,0,0,0,10
,953.9802337,1135.347139,1063.26846,6.715022,0,0,0.64,0,0,0,0,11
,953.9969003,1135.284447,1063.459149,6.685564,0,0,0.64,0,0,0,0,12
,954.0135669,1135.25422,1063.353302,6.693563,0,0,0.64,0,0,0,0,13
,954.0635667,1135.204305,1063.320835,6.71037,0,0,0.64,0,0,0,0,14
,954.0802333,1135.168148,1063.272995,6.685936,0,0,0.64,0,0,0,0,15
,954.0968999,1135.158926,1063.223261,6.689349,0,0,0.64,0,0,0,0,16
,954.1135665,1135.141401,1063.285105,6.668752,0,0,0.64,0,0,0,0,17
,954.1302331,1135.179931,1063.38689,6.697211,0,0,0.64,0,0,0,0,18
,954.1468997,1135.178763,1063.368676,6.717989,0,0,0.64,0,0,0,0,19
,954.1635663,1135.179832,1063.376774,6.694578,0,0,0.64,0,0,0,0,0
,954.1802329,1135.208046,1063.772678,6.702492,0,0,0.64,0,0,0,0,1
,954.1968995,1135.243866,1063.786931,6.741549,0,0,0.64,0,0,0,0,2
,954.2135661,1135.262659,1063.874115,6.695154,0,0,0.64,0,0,0,0,3
,954.2302327,1135.269557,1064.022694,6.722049,0,0,0.64,0,0,0,0,4
,,,,,,,,,,,,
,,,,,,,,,,,,
,954.3468989,1135.185425,1063.999472,6.713387,0,0,0.64,0,0,0,0,7
,954.3635655,1135.134876,1063.89066,6.70145,0,0,0.64,0,0,0,0,8
,954.3802321,1135.118643,1063.928035,6.693604,0,0,0.64,0,0,0,0,9
,954.4302319,1135.09463,1063.564971,6.699593,0,0,0.64,0,0,0,0,10
,954.4468985,1135.105556,1063.537737,6.70591,0,0,0.64,0,0,0,0,11
,954.4635651,1135.145279,1063.548401,6.703432,0,0,0.64,0,0,0,0,12
,954.4802317,1135.156291,1063.480304,6.693369,0,0,0.64,0,0,0,0,13
,954.4968983,1135.124311,1063.663468,6.718175,0,0,0.64,0,0,0,0,14
,954.5135649,1135.096383,1063.702313,6.720459,0,0,0.64,0,0,0,0,15
,954.5302315,1135.116158,1063.669846,6.711789,0,0,0.64,0,0,0,0,16
,954.5468981,1135.127232,1063.680386,6.710888,0,0,0.64,0,0,0,0,17
,954.5635647,1135.127928,1063.641416,6.703166,0,0,0.64,0,0,0,0,18
,954.5802313,1135.076521,1063.654896,6.692652,0,0,0.64,0,0,0,0,19
,954.5968979,1135.057965,1063.623601,6.690401,0,0,0.64,0,0,0,0,0
,954.6302311,1135.08419,1063.52047,6.699895,0,0,0.64,0,0,0,0,1
,954.6635643,1135.336351,1064.121241,7.080948,0,0,0.64,0,0,0,0,2
,,,,,,,,,,,,
,,,,,,,,,,,,
,954.7468973,1135.414281,1067.172613,6.606485,0,0,0.64,0,0,0,0,5
,954.7968971,1134.315266,1057.301911,6.731175,0,0,0.64,0,0,0,0,6
,954.8135637,1134.14111,1046.795928,6.707641,0,0,0.64,0,0,0,0,7
,954.8302303,1134.0005,1050.451236,6.700691,0,0,0.64,0,0,0,0,8
,954.8468969,1133.877564,1062.595006,6.751359,0,0,0.64,0,0,0,0,9
,954.8635635,1133.832571,1065.905141,6.708194,0,0,0.64,0,0,0,0,10
,954.8802301,1133.753759,1076.124779,6.716735,0,0,0.64,0,0,0,0,11
,954.8968967,1133.73463,1080.283757,6.735097,0,0,0.64,0,0,0,0,12
,954.9135633,1133.780021,1072.954752,6.743279,0,0,0.64,0,0,0,0,13
,954.9302299,1133.766225,1071.734946,6.773556,0,0,0.64,0,0,0,0,14
,954.9635631,1133.804767,1061.398273,6.731709,0,0,0.64,0,0,0,0,15
,954.9802297,1133.869846,1060.21781,6.695153,0,0,0.64,0,0,0,0,16
,955.0135629,1133.995491,1042.858062,6.735409,0,0,0.64,0,0,0,0,17
,955.0302295,1134.052951,1052.297378,6.704665,0,0,0.64,0,0,0,0,18
,955.0468961,1134.063913,1065.308331,6.713451,0,0,0.64,0,0,0,0,19
,955.0635627,1134.139519,1057.22883,6.733832,0,0,0.64,0,0,0,0,0
,,,,,,,,,,,,
,,,,,,,,,,,,
,955.1802289,1134.332269,1068.925068,6.693781,0,0,0.64,0,0,0,0,3
,955.1968955,1134.399846,1065.374087,6.743435,0,0,0.64,0,0,0,0,4
,955.2135621,1134.454795,1062.835355,6.739289,0,0,0.64,0,0,0,0,5
,955.2302287,1134.4452,1067.900735,6.740375,0,0,0.64,0,0,0,0,6
,955.2468953,1134.466528,1070.821393,6.726056,0,0,0.64,0,0,0,0,7
,955.2635619,1134.522571,1066.891002,6.729451,0,0,0.64,0,0,0,0,8
,955.2968951,1134.546347,1071.893816,6.72957,0,0,0.64,0,0,0,0,9
,955.3135617,1134.583137,1077.808912,6.704464,0,0,0.64,0,0,0,0,10
,955.3302283,1134.63176,1083.14606,6.718213,0,0,0.64,0,0,0,0,11
,955.3635615,1134.68334,1086.374567,6.70303,0,0,0.64,0,0,0,0,12
,955.3802281,1134.772917,1086.27029,6.729547,0,0,0.64,0,0,0,0,13
,955.3968947,1134.844272,1085.077319,6.737983,0,0,0.64,0,0,0,0,14
,955.4135613,1134.869627,1083.605752,6.74385,0,0,0.64,0,0,0,0,15
,955.4302279,1134.871591,1082.557723,6.721297,0,0,0.64,0,0,0,0,16
,955.4468945,1134.855371,1082.010149,6.708171,0,0,0.64,0,0,0,0,17
,955.4635611,1134.862468,1082.091926,6.756936,0,0,0.64,0,0,0,0,18
,,,,,,,,,,,,
,,,,,,,,,,,,
,955.5802273,1134.918834,1082.420655,6.744849,0,0,0.64,0,0,0,0,1
,955.5968939,1134.964797,1082.48053,6.750173,0,0,0.64,0,0,0,0,2
,955.6302271,1135.042242,1082.536643,6.745717,0,0,0.64,0,0,0,0,3
,955.6468937,1134.999933,1082.52548,6.717492,0,0,0.64,0,0,0,0,4
,955.6635603,1135.003873,1082.433163,6.744048,0,0,0.64,0,0,0,0,5
,955.6802269,1134.996602,1082.307283,6.766085,0,0,0.64,0,0,0,0,6
,955.7135601,1134.962298,1082.111735,6.716247,0,0,0.64,0,0,0,0,7
,955.7302267,1134.940237,1082.114825,6.753669,0,0,0.64,0,0,0,0,8
,955.7468933,1134.953996,1082.094169,6.73151,0,0,0.64,0,0,0,0,9
,955.7635599,1134.98866,1082.095564,6.765973,0,0,0.64,0,0,0,0,10
,955.7802265,1134.991233,1082.055473,6.802005,0,0,0.64,0,0,0,0,11
,955.7968931,1134.992103,1082.023903,6.774421,0,0,0.64,0,0,0,0,12
,955.8135597,1135.000182,1082.013388,6.706157,0,0,0.64,0,0,0,0,13
,955.8302263,1134.970029,1081.996694,6.712002,0,0,0.64,0,0,0,0,14
,955.8468929,1134.964797,1082.089559,6.679558,0,0,0.64,0,0,0,0,15
,955.8968927,1134.899096,1082.027541,6.712181,0,0,0.64,0,0,0,0,16
,,,,,,,,,,,,
,,,,,,,,,,,,
,955.9968923,1135.037047,1081.75338,6.690817,0,0,0.64,0,0,0,0,19
,956.0135589,1135.101914,1081.768131,6.719179,0,0,0.64,0,0,0,0,0
,956.0302255,1135.126337,1081.795091,6.717514,0,0,0.64,0,0,0,0,1
,956.0635587,1135.214757,1081.593688,6.701949,0,0,0.64,0,0,0,0,2
,956.0802253,1135.257178,1081.55128,6.711666,0,0,0.64,0,0,0,0,3
,956.0968919,1135.285205,1081.63049,6.726822,0,0,0.64,0,0,0,0,4
,956.1135585,1135.300381,1081.696769,6.740449,0,0,0.64,0,0,0,0,5
,956.1302251,1135.306148,1081.691238,6.748808,0,0,0.64,0,0,0,0,6
,956.1468917,1135.345611,1081.583348,6.749439,0,0,0.64,0,0,0,0,7
,956.1635583,1135.356324,1081.599319,6.770421,0,0,0.64,0,0,0,0,8
,956.1802249,1135.345287,1081.494918,6.783288,0,0,0.64,0,0,0,0,9
,956.1968915,1135.320044,1081.615465,6.749995,0,0,0.64,0,0,0,0,10
,956.2135581,1135.30457,1081.500349,6.738605,0,0,0.64,0,0,0,0,11
,956.2635579,1135.473692,1077.705955,6.711508,0,0,0.64,0,0,0,0,12
,956.2968911,1135.482827,1077.038855,6.715337,0,0,0.64,0,0,0,0,13
,956.3135577,1135.478862,1077.000633,6.756808,0,0,0.64,0,0,0,0,14
,,,,,,,,,,,,
,,,,,,,,,,,,
,956.4135573,1135.533712,1076.77354,6.738855,0,0,0.64,0,0,0,0,17
,956.4302239,1135.504218,1076.786771,6.719811,0,0,0.64,0,0,0,0,18
,956.4468905,1135.50827,1076.832618,6.75248,0,0,0.64,0,0,0,0,19
,956.4635571,1135.497531,1076.89212,6.748216,0,0,0.64,0,0,0,0,0
,956.4802237,1135.528591,1076.901264,6.744431,0,0,0.64,0,0,0,0,1
,956.4968903,1135.490794,1076.945791,6.769315,0,0,0.64,0,0,0,0,2
,956.5135569,1135.496586,1076.931762,6.734835,0,0,0.64,0,0,0,0,3
,956.5302235,1135.462456,1076.888905,6.75986,0,0,0.64,0,0,0,0,4
,956.5468901,1135.456378,1076.976164,6.811295,0,0,0.64,0,0,0,0,5
,956.5635567,1135.430364,1076.970583,6.742578,0,0,0.64,0,0,0,0,6
,956.5802233,1135.430128,1076.891198,6.735573,0,0,0.64,0,0,0,0,7
,956.6468897,1135.453756,1077.153672,6.725151,0,0,0.64,0,0,0,0,8
,956.6635563,1135.419178,1077.261214,6.699918,0,0,0.64,0,0,0,0,9
,956.6802229,1135.433012,1077.483273,6.703953,0,0,0.64,0,0,0,0,10
,956.6968895,1135.381767,1077.626994,6.698264,0,0,0.64,0,0,0,0,11
,956.7135561,1135.417687,1077.808663,6.735027,0,0,0.64,0,0,0,0,12
,,,,,,,,,,,,
,,,,,,,,,,,,
,956.8135557,1135.457857,1079.420885,6.76675,0,0,0.64,0,0,0,0,15
,956.8302223,1135.478452,1080.019065,6.744068,0,0,0.64,0,0,0,0,16
,956.8468889,1135.451332,1080.067803,6.718126,0,0,0.64,0,0,0,0,17
,956.8635555,1135.430849,1080.168915,6.742768,0,0,0.64,0,0,0,0,18
,956.8802221,1135.408961,1080.408641,6.745491,0,0,0.64,0,0,0,0,19
,956.8968887,1135.374135,1080.587893,6.758929,0,0,0.64,0,0,0,0,0
,956.9135553,1135.361184,1080.839778,6.707529,0,0,0.64,0,0,0,0,1
,956.9302219,1135.31332,1080.921829,6.69952,0,0,0.64,0,0,0,0,2
,956.9635551,1135.285802,1081.056804,6.755361,0,0,0.64,0,0,0,0,3
,957.0135549,1135.186059,1080.167321,6.748179,0,0,0.64,0,0,0,0,4
,957.0302215,1135.195567,1080.049239,6.749725,0,0,0.64,0,0,0,0,5
,957.0468881,1135.188594,1079.670453,6.742435,0,0,0.64,0,0,0,0,6
,957.0635547,1135.159498,1079.038286,6.724932,0,0,0.64,0,0,0,0,7
,957.0802213,1135.140444,1077.961478,6.751006,0,0,0.64,0,0,0,0,8
,957.1135545,1135.182641,1076.926106,6.728839,0,0,0.64,0,0,0,0,9
,957.1302211,1135.212296,1077.061604,6.726776,0,0,0.64,0,0,0,0,10
,,,,,,,,,,,,
,,,,,,,,,,,,
,957.2135541,1135.267705,1073.815183,6.755766,0,0,0.64,0,0,0,0,13
,957.2302207,1135.289419,1070.275713,6.77653,0,0,0.64,0,0,0,0,14
,957.2468873,1135.307752,1065.579726,6.742491,0,0,0.64,0,0,0,0,15
,957.2635539,1135.347077,1059.140827,6.737143,0,0,0.64,0,0,0,0,16
,957.2968871,1135.343957,1047.193626,6.752349,0,0,0.64,0,0,0,0,17
,957.3135537,1135.314612,1043.552147,6.74054,0,0,0.64,0,0,0,0,18
,957.3302203,1135.323039,1042.567805,6.755858,0,0,0.64,0,0,0,0,19
,957.3802201,1135.305166,1032.710035,6.754958,0,0,0.64,0,0,0,0,0
,957.3968867,1135.263007,1036.091307,6.724294,0,0,0.64,0,0,0,0,1
,957.4135533,1135.23314,1037.205316,6.776502,0,0,0.64,0,0,0,0,2
,957.4302199,1135.250441,1038.885736,6.742567,0,0,0.64,0,0,0,0,3
,957.4635531,1135.222923,1055.937786,6.759905,0,0,0.64,0,0,0,0,4
,957.4802197,1135.25376,1055.968608,6.754605,0,0,0.64,0,0,0,0,5
,957.4968863,1135.24931,1056.379313,6.751652,0,0,0.64,0,0,0,0,6
,957.5135529,1135.261515,1061.098174,6.758803,0,0,0.64,0,0,0,0,7
,957.5302195,1135.294403,1071.778625,6.735545,0,0,0.64,0,0,0,0,8
,,,,,,,,,,,,
,,,,,,,,,,,,
,957.6302191,1135.460045,1072.331805,6.74848,0,0,0.64,0,0,0,0,11
,957.6468857,1135.480168,1069.205159,6.79638,0,0,0.64,0,0,0,0,12
,957.6635523,1135.737051,1069.458215,7.018327,0,0,0.64,0,0,0,0,13
,957.6802189,1136.140225,1070.028637,7.275789,0,0,0.64,0,0,0,0,14
,957.6968855,1136.481018,1070.328562,7.50375,0,0,0.64,0,0,0,0,15
,957.7468853,1135.958512,1070.33975,6.73932,0,0,0.64,0,0,0,0,16
,957.7635519,1135.48857,1070.051212,6.799158,0,0,0.64,0,0,0,0,17
,957.7802185,1135.103816,1069.840315,6.72648,0,0,0.64,0,0,0,0,18
,957.8135517,1134.525044,1069.191255,6.789785,0,0,0.64,0,0,0,0,19
,957.8302183,1134.359389,1068.872817,6.74003,0,0,0.64,0,0,0,0,0
,957.8468849,1134.25189,1068.75349,6.741955,0,0,0.64,0,0,0,0,1
,957.8635515,1134.1582,1068.563848,6.809048,0,0,0.64,0,0,0,0,2
,957.8802181,1134.089629,1068.461315,6.735183,0,0,0.64,0,0,0,0,3
,957.8968847,1134.081761,1068.381481,6.73005,0,0,0.64,0,0,0,0,4
,957.9135513,1134.100716,1068.070145,6.754823,0,0,0.64,0,0,0,0,5
,957.9302179,1134.113195,1067.968583,6.746713,0,0,0.64,0,0,0,0,6
,,,,,,,,,,,,
,,,,,,,,,,,,
,958.0302175,1134.194182,1065.689435,6.756174,0,0,0.64,0,0,0,0,9
,958.0468841,1134.272498,1065.20819,6.750064,0,0,0.64,0,0,0,0,10
,958.0635507,1134.303956,1064.862219,6.745677,0,0,0.64,0,0,0,0,11
,958.1135505,1134.313414,1063.517828,6.726171,0,0,0.64,0,0,0,0,12
,958.1302171,1134.351248,1062.977481,6.705381,0,0,0.64,0,0,0,0,13
,958.1635503,1134.366151,1061.665382,6.763898,0,0,0.64,0,0,0,0,14
,958.1802169,1134.414811,1060.958739,6.749679,0,0,0.64,0,0,0,0,15
,958.1968835,1134.441782,1060.536447,6.762499,0,0,0.64,0,0,0,0,16
,958.2135501,1134.477963,1060.120061,6.757828,0,0,0.64,0,0,0,0,17
,958.2302167,1134.492592,1059.757022,6.761181,0,0,0.64,0,0,0,0,18
,958.2468833,1134.545614,1059.155927,6.742061,0,0,0.64,0,0,0,0,19
,958.2635499,1134.589799,1058.872896,6.738496,0,0,0.64,0,0,0,0,0
,958.2968831,1134.590632,1058.439566,6.707101,0,0,0.64,0,0,0,0,1
,958.3135497,1134.622798,1058.467299,6.679246,0,0,0.64,0,0,0,0,2
,958.3302163,1134.659228,1058.202084,6.738858,0,0,0.64,0,0,0,0,3
,958.3468829,1134.702282,1058.187632,6.740992,0,0,0.64,0,0,0,0,4
,,,,,,,,,,,,
,,,,,,,,,,,,
,958.4302159,1135.031292,1058.205049,6.745773,0,0,0.64,0,0,0,0,7
,958.4802157,1135.064266,1057.83745,6.721301,0,0,0.64,0,0,0,0,8
,958.5135489,1135.07375,1057.784053,6.743478,0,0,0.64,0,0,0,0,9
,958.5302155,1135.07938,1057.745182,6.731022,0,0,0.64,0,0,0,0,10
,958.5468821,1135.073675,1057.712242,6.726867,0,0,0.64,0,0,0,0,11
,958.5635487,1135.063061,1057.645814,6.738633,0,0,0.64,0,0,0,0,12
,958.5802153,1135.018279,1057.646561,6.711934,0,0,0.64,0,0,0,0,13
,958.5968819,1135.009603,1057.650747,6.706447,0,0,0.64,0,0,0,0,14
,958.6302151,1135.083308,1057.733995,6.750173,0,0,0.64,0,0,0,0,15
,958.6468817,1135.111285,1058.071918,6.344646,0,0,0.64,0,0,0,0,16
,958.6635483,1135.071425,1058.011718,5.646207,0,0,0.64,0,0,0,0,17
,958.6802149,1135.01588,1058.074908,5.428918,0,0,0.64,0,0,0,0,18
,958.6968815,1134.971831,1058.114949,5.45365,0,0,0.64,0,0,0,0,19
,958.7135481,1135.098173,1057.982192,5.497865,0,0,0.64,0,0,0,0,0
,958.7302147,1135.345014,1057.770398,5.572983,0,0,0.64,0,0,0,0,1
,958.7468813,1135.567594,1057.760805,5.6027,0,0,0.64,0,0,0,0,2
,,,,,,,,,,,,
,,,,,,,,,,,,
,958.8802141,1139.174507,1057.350374,5.664802,0,0,0.64,0,0,0,0,5
,958.8968807,1139.613949,1057.495092,5.654837,0,0,0.64,0,0,0,0,6
,958.9135473,1139.993893,1057.723854,5.683234,0,0,0.64,0,0,0,0,7
,958.9302139,1140.290289,1057.95421,5.664214,0,0,0.64,0,0,0,0,8
,958.9635471,1140.891408,1058.069276,5.705493,0,0,0.64,0,0,0,0,9
,958.9802137,1141.170602,1057.998612,5.639326,0,0,0.64,0,0,0,0,10
,958.9968803,1141.41932,1058.058039,5.69237,0,0,0.64,0,0,0,0,11
,959.0135469,1141.634691,1058.185912,5.641,0,0,0.64,0,0,0,0,12
,959.0302135,1141.802396,1058.18362,5.667758,0,0,0.64,0,0,0,0,13
,959.0468801,1141.911622,1057.935273,5.701516,0,0,0.64,0,0,0,0,14
,959.0635467,1142.06716,1057.62005,5.655142,0,0,0.64,0,0,0,0,15
,959.0802133,1142.250439,1057.418746,5.684139,0,0,0.64,0,0,0,0,16
,959.0968799,1142.419014,1057.398763,5.737603,0,0,0.64,0,0,0,0,17
,959.1135465,1142.522337,1057.370133,5.684099,0,0,0.64,0,0,0,0,18
,959.1302131,1142.683977,1057.35015,5.653489,0,0,0.64,0,0,0,0,19
,959.1468797,1142.745675,1057.432799,5.627723,0,0,0.64,0,0,0,0,0
,,,,,,,,,,,,
,,,,,,,,,,,,
,959.2968791,1142.460552,1058.171336,5.672289,0,0,0.64,0,0,0,0,3
,959.3135457,1142.56119,1057.669784,5.735167,0,0,0.64,0,0,0,0,4
,959.3302123,1142.592424,1057.362633,5.761173,0,0,0.64,0,0,0,0,5
,959.3468789,1142.593754,1057.306545,5.681278,0,0,0.64,0,0,0,0,6
,959.3635455,1142.558667,1057.316736,5.693267,0,0,0.64,0,0,0,0,7
,959.3802121,1142.580654,1057.483082,5.682815,0,0,0.64,0,0,0,0,8
,959.3968787,1142.578081,1057.540415,5.683995,0,0,0.64,0,0,0,0,9
,959.4135453,1142.470595,1057.636196,5.625168,0,0,0.64,0,0,0,0,10
,959.4302119,1142.498983,1057.589228,5.621357,0,0,0.64,0,0,0,0,11
,959.4468785,1142.481942,1057.692259,5.681762,0,0,0.64,0,0,0,0,12
,959.4635451,1142.424346,1057.78201,5.73763,0,0,0.64,0,0,0,0,13
,959.4802117,1142.472322,1057.793322,5.720886,0,0,0.64,0,0,0,0,14
,959.4968783,1142.506216,1057.952541,5.676716,0,0,0.64,0,0,0,0,15
,959.5135449,1142.508429,1057.995597,5.682354,0,0,0.64,0,0,0,0,16
,959.5302115,1142.46786,1058.021461,5.612859,0,0,0.64,0,0,0,0,17
,959.5968779,1142.18792,1057.091164,5.673581,0,0,0.64,0,0,0,0,18
,,,,,,,,,,,,
,,,,,,,,,,,,
,959.6968775,1139.318398,1057.448671,5.611944,0,0,0.64,0,0,0,0,1
,959.7135441,1139.373397,1057.382118,5.665264,0,0,0.64,0,0,0,0,2
,959.7302107,1139.374727,1057.403049,5.636597,0,0,0.64,0,0,0,0,3
,959.7468773,1138.947441,1057.47613,5.607293,0,0,0.64,0,0,0,0,4
,959.7635439,1138.953978,1057.392085,5.618123,0,0,0.64,0,0,0,0,5
,959.7802105,1139.050366,1057.357625,5.650641,0,0,0.64,0,0,0,0,6
,959.7968771,1139.10734,1057.198257,5.705656,0,0,0.64,0,0,0,0,7
,959.8135437,1139.097049,1057.313846,5.73791,0,0,0.64,0,0,0,0,8
,959.8302103,1139.069046,1057.403821,5.698451,0,0,0.64,0,0,0,0,9
,959.8468769,1139.063317,1057.379876,5.690798,0,0,0.64,0,0,0,0,10
,959.8635435,1139.142229,1057.421861,5.668801,0,0,0.64,0,0,0,0,11
,959.8802101,1139.194307,1057.335025,5.653804,0,0,0.64,0,0,0,0,12
,959.9135433,1138.438408,1057.311006,5.67304,0,0,0.64,0,0,0,0,13
,959.9802097,1138.707684,1057.358672,5.691369,0,0,0.64,0,0,0,0,14
,959.9968763,1138.724886,1057.390291,5.677333,0,0,0.64,0,0,0,0,15
,960.0135429,1138.808384,1057.351246,5.615669,0,0,0.64,0,0,0,0,16
,,,,,,,,,,,,
,,,,,,,,,,,,
,960.0968759,1139.20604,1057.960714,5.684997,0,0,0.64,0,0,0,0,19
,960.1135425,1139.241413,1058.169094,5.665578,0,0,0.64,0,0,0,0,0
,960.1302091,1139.170057,1058.522888,5.682958,0,0,0.64,0,0,0,0,1
,960.1468757,1139.150618,1058.711161,5.700424,0,0,0.64,0,0,0,0,2
,960.1635423,1139.060073,1058.986268,5.641012,0,0,0.64,0,0,0,0,3
,960.1802089,1139.045245,1060.869262,5.635181,0,0,0.64,0,0,0,0,4
,960.1968755,1138.995442,1060.877385,5.602134,0,0,0.64,0,0,0,0,5
,960.2135421,1139.031051,1060.605741,5.618408,0,0,0.64,0,0,0,0,6
,960.2302087,1139.072899,1060.733565,5.667795,0,0,0.64,0,0,0,0,7
,960.2635419,1139.141371,1060.032952,5.69875,0,0,0.64,0,0,0,0,8
,960.2968751,1139.100243,1059.301492,5.646912,0,0,0.64,0,0,0,0,9
,960.3468749,1139.147524,1058.849175,5.616257,0,0,0.64,0,0,0,0,10
,960.3635415,1139.191771,1058.557224,5.672441,0,0,0.64,0,0,0,0,11
,960.3802081,1138.613397,1058.040099,5.624469,0,0,0.64,0,0,0,0,12
,960.3968747,1138.540488,1057.397667,5.600511,0,0,0.64,0,0,0,0,13
,960.4135413,1138.51696,1057.630963,5.669564,0,0,0.64,0,0,0,0,14
,,,,,,,,,,,,
,,,,,,,,,,,,
,960.4968743,1138.502903,1039.016949,5.689478,0,0,0.64,0,0,0,0,17
,960.5135409,1138.464049,1033.592591,5.644832,0,0,0.64,0,0,0,0,18
,960.5302075,1138.540973,1025.570747,5.633586,0,0,0.64,0,0,0,0,19
,960.5468741,1138.551525,1019.744231,5.62571,0,0,0.64,0,0,0,0,0
,960.5635407,1138.535517,1012.274097,5.595379,0,0,0.64,0,0,0,0,1
,960.5802073,1138.455647,1009.428912,5.623624,0,0,0.64,0,0,0,0,2
,960.6302071,1138.411238,1023.093684,5.631472,0,0,0.64,0,0,0,0,3
,960.6468737,1138.593871,1023.74389,5.888952,0,0,0.64,0,0,0,0,4
,960.6635403,1138.994,1023.855169,6.266342,0,0,0.64,0,0,0,0,5
,960.7135401,1139.600339,1027.286973,6.854133,0,0,0.64,0,0,0,0,6
,960.7302067,1139.057537,1029.900182,5.627939,0,0,0.64,0,0,0,0,7
,960.7468733,1138.145257,1029.952707,5.369829,0,0,0.64,0,0,0,0,8
,960.7635399,1137.38558,1029.657566,5.394972,0,0,0.64,0,0,0,0,9
,960.7802065,1136.884788,1029.391304,5.432716,0,0,0.64,0,0,0,0,10
,960.7968731,1136.524743,1029.057044,5.495718,0,0,0.64,0,0,0,0,11
,960.8135397,1136.351892,1028.87094,5.544308,0,0,0.64,0,0,0,0,12
,,,,,,,,,,,,
,,,,,,,,,,,,
,960.8968727,1136.205552,1028.261747,5.464428,0,0,0.64,0,0,0,0,15
,960.9135393,1136.33965,1028.110401,5.476346,0,0,0.64,0,0,0,0,16
,960.9302059,1136.505018,1027.996182,5.498605,0,0,0.64,0,0,0,0,17
,960.9802057,1137.24635,1027.982927,5.506221,0,0,0.64,0,0,0,0,18
,960.9968723,1137.583078,1027.779331,5.588012,0,0,0.64,0,0,0,0,19
,961.0135389,1137.878119,1027.619937,5.599712,0,0,0.64,0,0,0,0,0
,961.0302055,1138.123456,1027.557994,5.539011,0,0,0.64,0,0,0,0,1
,961.0802053,1138.67159,1027.787478,5.632832,0,0,0.64,0,0,0,0,2
,961.0968719,1138.877738,1027.908251,5.616975,0,0,0.64,0,0,0,0,3
,961.1135385,1139.044375,1027.838733,5.618131,0,0,0.64,0,0,0,0,4
,961.1302051,1139.05975,1027.722595,5.593624,0,0,0.64,0,0,0,0,5
,961.1468717,1139.083999,1027.857071,5.626288,0,0,0.64,0,0,0,0,6
,961.1635383,1139.176856,1027.87404,5.63188,0,0,0.64,0,0,0,0,7
,961.1802049,1139.322637,1027.88909,5.608652,0,0,0.64,0,0,0,0,8
,961.1968715,1139.400169,1027.869555,5.641883,0,0,0.64,0,0,0,0,9
,961.2135381,1139.441856,1028.090019,5.602972,0,0,0.64,0,0,0,0,10
,,,,,,,,,,,,
,,,,,,,,,,,,
,961.3302043,1139.107626,1034.722597,5.722108,0,0,0.64,0,0,0,0,13
,961.3468709,1139.073732,1029.376578,5.707856,0,0,0.64,0,0,0,0,14
,961.3635375,1138.973281,1028.976737,5.732527,0,0,0.64,0,0,0,0,15
,961.3802041,1138.987748,1027.219448,5.681989,0,0,0.64,0,0,0,0,16
,961.3968707,1138.96381,1029.847607,5.628252,0,0,0.64,0,0,0,0,17
,961.4468705,1138.758258,1055.654506,5.731101,0,0,0.64,0,0,0,0,18
,961.4635371,1138.781127,1052.441597,5.736609,0,0,0.64,0,0,0,0,19
,961.4802037,1138.833951,1037.959301,5.703669,0,0,0.64,0,0,0,0,0
,961.4968703,1138.814313,1041.087243,5.598394,0,0,0.64,0,0,0,0,1
,961.5135369,1138.74384,1056.093566,5.569483,0,0,0.64,0,0,0,0,2
,961.5302035,1138.760159,1047.978882,5.660234,0,0,0.64,0,0,0,0,3
,961.5468701,1138.744946,1059.996972,5.672808,0,0,0.64,0,0,0,0,4
,961.5635367,1138.762695,1048.517137,5.653657,0,0,0.64,0,0,0,0,5
,961.5802033,1138.756443,1051.203178,5.66055,0,0,0.64,0,0,0,0,6
,961.5968699,1138.716832,1054.178329,5.65496,0,0,0.64,0,0,0,0,7
,961.6302031,1138.638926,1059.513335,5.687778,0,0,0.64,0,0,0,0,8
,,,,,,,,,,,,
,,,,,,,,,,,,
,961.7302027,1138.529277,1074.271162,5.651532,0,0,0.64,0,0,0,0,11
,961.7468693,1138.476528,1086.883295,5.628164,0,0,0.64,0,0,0,0,12
,961.7635359,1138.527748,1089.083008,5.655656,0,0,0.64,0,0,0,0,13
,961.8135357,1138.619388,1096.16105,5.641484,0,0,0.64,0,0,0,0,14
,961.8302023,1138.503164,1097.977516,5.624766,0,0,0.64,0,0,0,0,15
,961.8468689,1138.429621,1099.944232,5.666874,0,0,0.64,0,0,0,0,16
,961.8635355,1138.456803,1101.308955,5.671348,0,0,0.64,0,0,0,0,17
